radio,day,time_played,track_title,artist_name
Rádio Comercial,2024-10-25,13:24:00.000000000,Na Escola,Os Quatro e Meia
Rádio Comercial,2024-10-25,13:20:00.000000000,Too Sweet,Hozier
Rádio Comercial,2024-10-25,13:17:00.000000000,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-10-25,13:14:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-10-25,13:10:00.000000000,I'm Like a Bird,Nelly Furtado
Rádio Comercial,2024-10-25,13:08:00.000000000,Slow It Down,Benson Boone
Rádio Comercial,2024-10-25,13:03:00.000000000,Te Amo,Calema
Rádio Comercial,2024-10-25,13:00:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-10-25,12:54:00.000000000,Tata,Slow J
Rádio Comercial,2024-10-25,12:42:00.000000000,Houdini,Eminem
Rádio Comercial,2024-10-25,12:31:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-10-25,12:27:00.000000000,What about Us,Pink
Rádio Comercial,2024-10-25,12:23:00.000000000,My Universe,"Coldplay, BTS"
Rádio Comercial,2024-10-25,12:20:00.000000000,Anda comigo Ver os Aviões [live @ Rivoli],Os Azeitonas
Rádio Comercial,2024-10-25,12:17:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-10-25,12:12:00.000000000,Survivor,Destiny's Child
Rádio Comercial,2024-10-25,12:09:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-10-25,12:05:00.000000000,Diamonds,Rihanna
Rádio Comercial,2024-10-25,12:02:00.000000000,Heaven,Cian Ducrot
Rádio Comercial,2024-10-25,11:54:00.000000000,Re-Tratamento,Da Weasel
Rádio Comercial,2024-10-25,11:43:00.000000000,Let Her Go,Passenger [uk]
Rádio Comercial,2024-10-25,11:31:00.000000000,Broken Strings,"James Morrison, Nelly Furtado"
Rádio Comercial,2024-10-25,11:28:00.000000000,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-10-25,11:24:00.000000000,Bad Habits,Ed Sheeran
Rádio Comercial,2024-10-25,11:20:00.000000000,Payphone,Maroon 5
Rádio Comercial,2024-10-25,11:17:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-10-25,11:14:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-10-25,11:10:00.000000000,Hot n Cold,Katy Perry
Rádio Comercial,2024-10-25,11:06:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-10-25,11:02:00.000000000,Maria Joana,"Nuno Ribeiro, Mariza, Calema"
Rádio Comercial,2024-10-25,10:59:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-10-25,10:49:00.000000000,Saudade,"Miguel Araújo, Os Quatro e Meia"
Rádio Comercial,2024-10-25,10:41:00.000000000,Hey Brother,Avicii
Rádio Comercial,2024-10-25,10:29:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-10-25,10:28:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-10-25,10:26:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-10-25,10:23:00.000000000,Lisboa Menina e Moça '14,Vários: Homenagem RC a Carlos do Carmo
Rádio Comercial,2024-10-25,10:09:00.000000000,Close To You,Gracie Abrams
Rádio Comercial,2024-10-25,09:56:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-10-25,09:14:00.000000000,Eu Deixei,Carolina Deslandes
Rádio Comercial,2024-10-25,08:41:00.000000000,Radioactive,Imagine Dragons
Rádio Comercial,2024-10-25,08:28:00.000000000,I'm Good (Blue),"David Guetta, Bebe Rexha"
Rádio Comercial,2024-10-25,08:13:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-10-25,07:43:00.000000000,See You Again,"Wiz Khalifa, Charlie Puth"
Rádio Comercial,2024-10-25,07:39:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-10-25,07:23:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-10-25,07:12:00.000000000,The Emptiness Machine,Linkin Park
Rádio Comercial,2024-10-25,06:54:00.000000000,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-10-25,06:50:00.000000000,Something just Like This,"The Chainsmokers, Coldplay"
Rádio Comercial,2024-10-25,06:43:00.000000000,Lua,Ivandro
Rádio Comercial,2024-10-25,06:42:00.000000000,Bad Dreams,Teddy Swims
Rádio Comercial,2024-10-25,06:40:00.000000000,Bad Dreams,Teddy Swims
Rádio Comercial,2024-10-25,06:36:00.000000000,One,"Mary J. Blige, U2"
Rádio Comercial,2024-10-25,06:28:00.000000000,What Was I Made For?,Billie Eilish
Rádio Comercial,2024-10-25,06:24:00.000000000,Sentir o Sol (Ao Vivo Na Comercial),Os Quatro e Meia
Rádio Comercial,2024-10-25,06:20:00.000000000,Stay,"Rihanna, Mikky Ekko"
Rádio Comercial,2024-10-25,06:17:00.000000000,Beautiful Things,Benson Boone
Rádio Comercial,2024-10-25,06:11:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-10-25,06:07:00.000000000,Closer to the Edge,Thirty Seconds to Mars
Rádio Comercial,2024-10-25,06:03:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-10-25,05:58:00.000000000,Cheerleader [Felix Jaehn remix radio edit],Omi
Rádio Comercial,2024-10-25,05:54:00.000000000,Rewrite the Stars,"James Arthur, Anne-Marie"
Rádio Comercial,2024-10-25,05:51:00.000000000,Benção,"Mizzy Miles, Bispo, Van Zee"
Rádio Comercial,2024-10-25,05:48:00.000000000,Si No Estás,Iñigo Quintero
Rádio Comercial,2024-10-25,05:45:00.000000000,Sorte A Nossa,Catarina Filipe
Rádio Comercial,2024-10-25,05:42:00.000000000,Afterglow,Ed Sheeran
Rádio Comercial,2024-10-25,05:39:00.000000000,What Do You Believe In,Rag'n'Bone Man
Rádio Comercial,2024-10-25,05:36:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-10-25,05:32:00.000000000,What I've Done,Linkin Park
Rádio Comercial,2024-10-25,05:29:00.000000000,A Coisa Vai Andando,Beatriz Caixinha
Rádio Comercial,2024-10-25,05:26:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-10-25,05:22:00.000000000,Shake It Off (Taylor's Version),Taylor Swift
Rádio Comercial,2024-10-25,05:19:00.000000000,Sei Lá,Bárbara Tinoco
Rádio Comercial,2024-10-25,05:15:00.000000000,feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-10-25,05:11:00.000000000,Photograph,Nickelback
Rádio Comercial,2024-10-25,05:08:00.000000000,Lembras-te De Mim,"Nena [pt], Carolina de Deus"
Rádio Comercial,2024-10-25,05:04:00.000000000,Am I Wrong,Nico & Vinz
Rádio Comercial,2024-10-25,05:01:00.000000000,Stick Season,Noah Kahan
Rádio Comercial,2024-10-25,04:57:00.000000000,Uptown Funk,"Mark Ronson, Bruno Mars"
Rádio Comercial,2024-10-25,04:53:00.000000000,casa,Fernando Daniel
Rádio Comercial,2024-10-25,04:50:00.000000000,Dancing In the Flames,The Weeknd
Rádio Comercial,2024-10-25,04:47:00.000000000,Bom Dia,"Bluay, Irina Barros"
Rádio Comercial,2024-10-25,04:43:00.000000000,Boulevard of Broken Dreams,Green Day
Rádio Comercial,2024-10-25,04:39:00.000000000,O Sol,Vitor Kley
Rádio Comercial,2024-10-25,04:36:00.000000000,Moonlit Floor,Lisa [th]
Rádio Comercial,2024-10-25,04:32:00.000000000,Do I Wanna Know?,Arctic Monkeys
Rádio Comercial,2024-10-25,04:29:00.000000000,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-10-25,04:25:00.000000000,Wrecked,Imagine Dragons
Rádio Comercial,2024-10-25,04:20:00.000000000,Love the Way You Lie (Part II),"Rihanna, Eminem"
Rádio Comercial,2024-10-25,04:17:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-10-25,04:13:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-10-25,04:10:00.000000000,When Love Takes Over,"David Guetta, Kelly Rowland"
Rádio Comercial,2024-10-25,04:07:00.000000000,Fala-me a Verdade,"Bia Caboz, Piruka"
Rádio Comercial,2024-10-25,04:03:00.000000000,Juramento Eterno de Sal,Álvaro de Luna
Rádio Comercial,2024-10-25,04:00:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-10-25,03:57:00.000000000,Perfect,Ed Sheeran
Rádio Comercial,2024-10-25,03:53:00.000000000,Os Croquetes acabam,Nena [pt]
Rádio Comercial,2024-10-25,03:50:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-10-25,03:47:00.000000000,Tradição,S. Pedro
Rádio Comercial,2024-10-25,03:43:00.000000000,Magic,Coldplay
Rádio Comercial,2024-10-25,03:39:00.000000000,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-10-25,03:36:00.000000000,Lucky,Halsey
Rádio Comercial,2024-10-25,03:32:00.000000000,Bad Day,Daniel Powter
Rádio Comercial,2024-10-25,03:29:00.000000000,Capicuas,Rita Rocha
Rádio Comercial,2024-10-25,03:26:00.000000000,Flowers,Miley Cyrus
Rádio Comercial,2024-10-25,03:23:00.000000000,Whatever It Takes,Imagine Dragons
Rádio Comercial,2024-10-25,03:19:00.000000000,Sabes Bem,Os Quatro e Meia
Rádio Comercial,2024-10-25,03:16:00.000000000,Close To You,Gracie Abrams
Rádio Comercial,2024-10-25,03:11:00.000000000,Snow (Hey Oh),Red Hot Chili Peppers
Rádio Comercial,2024-10-25,03:08:00.000000000,Ao Teu Ouvido,"Buba Espinho, Bárbara Tinoco"
Rádio Comercial,2024-10-25,03:04:00.000000000,Don't Worry,"Madcon, Ray Dalton"
Rádio Comercial,2024-10-25,03:01:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-10-25,02:58:00.000000000,Lovers on the Sun,"David Guetta, Sam Martin"
Rádio Comercial,2024-10-25,02:54:00.000000000,Love Me Like You Do,Ellie Goulding
Rádio Comercial,2024-10-25,02:51:00.000000000,Faz Bem,"Bluay, Julinho Ksd"
Rádio Comercial,2024-10-25,02:48:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-10-25,02:45:00.000000000,O Teu Cheiro,Bispo
Rádio Comercial,2024-10-25,02:41:00.000000000,She Will Be Loved,Maroon 5
Rádio Comercial,2024-10-25,02:37:00.000000000,Trevo,"Anavitória, Diogo Piçarra"
Rádio Comercial,2024-10-25,02:34:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-10-25,02:30:00.000000000,Mirrors,Justin Timberlake
Rádio Comercial,2024-10-25,02:26:00.000000000,Diz-se Aí (2 Pares de Botas),"Nena [pt], Joana Almeirante"
Rádio Comercial,2024-10-25,02:23:00.000000000,Leave the Door Open,Silk Sonic
Rádio Comercial,2024-10-25,02:19:00.000000000,Adventure of a Lifetime,Coldplay
Rádio Comercial,2024-10-25,02:15:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-10-25,02:13:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-10-25,02:10:00.000000000,Apologize,"Timbaland, OneRepublic"
Rádio Comercial,2024-10-25,02:07:00.000000000,Desliza,Ana Moura
Rádio Comercial,2024-10-25,02:04:00.000000000,I See Fire,Ed Sheeran
Rádio Comercial,2024-10-25,02:01:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-10-25,01:58:00.000000000,Demons,Imagine Dragons
Rádio Comercial,2024-10-25,01:54:00.000000000,Como Tu,"Bárbara Bandeira, Ivandro"
Rádio Comercial,2024-10-25,01:51:00.000000000,The Emptiness Machine,Linkin Park
Rádio Comercial,2024-10-25,01:47:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-10-25,01:43:00.000000000,Ordinary Love,U2
Rádio Comercial,2024-10-25,01:40:00.000000000,Sometimes,Julinho Ksd
Rádio Comercial,2024-10-25,01:36:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-10-25,01:33:00.000000000,Rehab,Amy Winehouse
Rádio Comercial,2024-10-25,01:30:00.000000000,A Nossa Dança,Calema
Rádio Comercial,2024-10-25,01:26:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-10-25,01:23:00.000000000,Hymn for the Weekend,"Coldplay, Beyoncé"
Rádio Comercial,2024-10-25,01:19:00.000000000,O Amor É Assim,"HMB, Carminho"
Rádio Comercial,2024-10-25,01:16:00.000000000,Ghost Town,Benson Boone
Rádio Comercial,2024-10-25,01:12:00.000000000,Just Like a Pill,Pink
Rádio Comercial,2024-10-25,01:08:00.000000000,Nunca Mais Vou Lá Estar,"Miguel Carmona, Rita Rocha"
Rádio Comercial,2024-10-25,01:05:00.000000000,The Lazy Song,Bruno Mars
Rádio Comercial,2024-10-25,01:02:00.000000000,Austin,Dasha
Rádio Comercial,2024-10-25,00:58:00.000000000,Let It Go,James Bay
Rádio Comercial,2024-10-25,00:54:00.000000000,Burn,Usher
Rádio Comercial,2024-10-25,00:49:00.000000000,Deixa Ser,"David Fonseca, Márcia"
Rádio Comercial,2024-10-25,00:45:00.000000000,Wish You The Best,Lewis Capaldi
Rádio Comercial,2024-10-25,00:41:00.000000000,Hello,Adele
Rádio Comercial,2024-10-25,00:38:00.000000000,Deixa-te Levar,Carolina de Deus
Rádio Comercial,2024-10-25,00:34:00.000000000,Too Little Too Late,JoJo
Rádio Comercial,2024-10-25,00:31:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-10-25,00:27:00.000000000,casa,Fernando Daniel
Rádio Comercial,2024-10-25,00:23:00.000000000,Love on the Brain,Rihanna
Rádio Comercial,2024-10-25,00:20:00.000000000,Better,Khalid
Rádio Comercial,2024-10-25,00:17:00.000000000,Loucos,"Matias Damásio, Heber"
Rádio Comercial,2024-10-25,00:13:00.000000000,Home,Michael Bublé
Rádio Comercial,2024-10-25,00:10:00.000000000,"I Love You, I'm Sorry",Gracie Abrams
Rádio Comercial,2024-10-25,00:07:00.000000000,Put a little Love on Me,Niall Horan
Rádio Comercial,2024-10-25,00:04:00.000000000,The Joker and the Queen,"Ed Sheeran, Taylor Swift"
Rádio Comercial,2024-10-24,23:59:00.000000000,Carta [acústico],Tiago Bettencourt
Rádio Comercial,2024-10-24,23:54:00.000000000,I Drink Wine,Adele
Rádio Comercial,2024-10-24,23:47:00.000000000,Crush,David Archuleta
Rádio Comercial,2024-10-24,23:44:00.000000000,Nada Muda,Matheus Paraizo
Rádio Comercial,2024-10-24,23:38:00.000000000,All My Love,Coldplay
Rádio Comercial,2024-10-24,23:35:00.000000000,Better in Time,Leona Lewis
Rádio Comercial,2024-10-24,23:32:00.000000000,Done with You,Aurea
Rádio Comercial,2024-10-24,23:28:00.000000000,"Hold On, We're Going Home",Drake
Rádio Comercial,2024-10-24,23:25:00.000000000,I'm with You,Avril Lavigne
Rádio Comercial,2024-10-24,23:21:00.000000000,Cowboys Cry Too,"Kelsea Ballerini, Noah Kahan"
Rádio Comercial,2024-10-24,23:17:00.000000000,In the Stars,Benson Boone
Rádio Comercial,2024-10-24,23:13:00.000000000,Hurt,Christina Aguilera
Rádio Comercial,2024-10-24,23:09:00.000000000,Recomeçar,Fernando Daniel
Rádio Comercial,2024-10-24,23:06:00.000000000,Home Again,Michael Kiwanuka
Rádio Comercial,2024-10-24,23:03:00.000000000,Out of Reach,Gabrielle
Rádio Comercial,2024-10-24,22:59:00.000000000,Life for Rent,Dido
Rádio Comercial,2024-10-24,22:55:00.000000000,Video Games,Lana Del Rey
Rádio Comercial,2024-10-24,22:50:00.000000000,Get with You,Richie Campbell
Rádio Comercial,2024-10-24,22:43:00.000000000,Glimpse of Us,Joji
Rádio Comercial,2024-10-24,22:40:00.000000000,If I Ain't Got You,Alicia Keys
Rádio Comercial,2024-10-24,22:35:00.000000000,Nós os Dois,Bárbara Bandeira
Rádio Comercial,2024-10-24,22:31:00.000000000,Let It Out,Frances
Rádio Comercial,2024-10-24,22:28:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-10-24,22:25:00.000000000,Visiting Hours,Ed Sheeran
Rádio Comercial,2024-10-24,22:22:00.000000000,Planeta,"Bispo, Bárbara Tinoco"
Rádio Comercial,2024-10-24,22:18:00.000000000,Save Room,John Legend
Rádio Comercial,2024-10-24,22:16:00.000000000,O Regresso,The Gift
Rádio Comercial,2024-10-24,22:12:00.000000000,Never Be Yours,Kali Uchis
Rádio Comercial,2024-10-24,22:08:00.000000000,Breathe (2am),Anna Nalick
Rádio Comercial,2024-10-24,22:04:00.000000000,Hold Me while You Wait,Lewis Capaldi
Rádio Comercial,2024-10-24,22:01:00.000000000,Here With Me,d4vd
Rádio Comercial,2024-10-24,21:55:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-10-24,21:47:00.000000000,Times Like These [acústico],Foo Fighters
Rádio Comercial,2024-10-24,21:44:00.000000000,What Do You Believe In,Rag'n'Bone Man
Rádio Comercial,2024-10-24,21:38:00.000000000,Chamada não atendida,Bárbara Tinoco
Rádio Comercial,2024-10-24,21:35:00.000000000,Dog Days Are Over,Florence and the Machine
Rádio Comercial,2024-10-24,21:30:00.000000000,"Olá, Solidão",Os Quatro e Meia
Rádio Comercial,2024-10-24,21:26:00.000000000,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-10-24,21:22:00.000000000,Another Love,Tom Odell
Rádio Comercial,2024-10-24,21:19:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-10-24,21:15:00.000000000,All Good Things (Come to an End),"Nelly Furtado, Reamonn"
Rádio Comercial,2024-10-24,21:11:00.000000000,Breakeven,The Script
Rádio Comercial,2024-10-24,21:08:00.000000000,Sorte A Nossa,Catarina Filipe
Rádio Comercial,2024-10-24,21:05:00.000000000,Stay with Me [remix],"Sam Smith, Mary J. Blige"
Rádio Comercial,2024-10-24,21:02:00.000000000,feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-10-24,20:58:00.000000000,A Coisa Vai Andando,Beatriz Caixinha
Rádio Comercial,2024-10-24,20:54:00.000000000,Dancing In the Flames,The Weeknd
Rádio Comercial,2024-10-24,20:43:00.000000000,Here without You,3 Doors Down
Rádio Comercial,2024-10-24,20:39:00.000000000,Can't Hold Us,"Macklemore & Ryan Lewis, Ray Dalton"
Rádio Comercial,2024-10-24,20:27:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-10-24,20:24:00.000000000,Bam Bam,"Camila Cabello, Ed Sheeran"
Rádio Comercial,2024-10-24,20:20:00.000000000,Locked Out of Heaven,Bruno Mars
Rádio Comercial,2024-10-24,20:17:00.000000000,Houdini,Dua Lipa
Rádio Comercial,2024-10-24,20:13:00.000000000,All My Love,Coldplay
Rádio Comercial,2024-10-24,20:09:00.000000000,Te Amo,Calema
Rádio Comercial,2024-10-24,20:06:00.000000000,Natural,Imagine Dragons
Rádio Comercial,2024-10-24,20:02:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-10-24,19:55:00.000000000,Beautiful Things,Benson Boone
Rádio Comercial,2024-10-24,19:44:00.000000000,Amanhã,Os Quatro e Meia
Rádio Comercial,2024-10-24,19:41:00.000000000,Cheap Thrills,Sia
Rádio Comercial,2024-10-24,19:30:00.000000000,Andorinhas,Ana Moura
Rádio Comercial,2024-10-24,19:26:00.000000000,The Scientist,Coldplay
Rádio Comercial,2024-10-24,19:19:00.000000000,Close To You,Gracie Abrams
Rádio Comercial,2024-10-24,19:17:00.000000000,Tata,Slow J
Rádio Comercial,2024-10-24,19:13:00.000000000,All For You,"Cian Ducrot, Ella Henderson"
Rádio Comercial,2024-10-24,19:10:00.000000000,Ho Hey,The Lumineers
Rádio Comercial,2024-10-24,19:07:00.000000000,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-10-24,19:04:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-10-24,18:55:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-10-24,18:47:00.000000000,Moonlit Floor,Lisa [th]
Rádio Comercial,2024-10-24,18:47:00.000000000,Thriller,Michael Jackson
Rádio Comercial,2024-10-24,18:35:00.000000000,Stick Season,Noah Kahan
Rádio Comercial,2024-10-24,18:27:00.000000000,In the Stars,Benson Boone
Rádio Comercial,2024-10-24,18:23:00.000000000,I Need Your Love,"Calvin Harris, Ellie Goulding"
Rádio Comercial,2024-10-24,18:17:00.000000000,Portas do Sol,Nena [pt]
Rádio Comercial,2024-10-24,18:14:00.000000000,Pump It,Black Eyed Peas
Rádio Comercial,2024-10-24,18:10:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-10-24,17:57:00.000000000,A Nossa Vez,Calema
Rádio Comercial,2024-10-24,17:54:00.000000000,Tacones Rojos,Sebastian Yatra
Rádio Comercial,2024-10-24,17:44:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-10-24,17:31:00.000000000,Na Escola,Os Quatro e Meia
Rádio Comercial,2024-10-24,17:28:00.000000000,Houdini,Eminem
Rádio Comercial,2024-10-24,17:23:00.000000000,Best of You,Foo Fighters
Rádio Comercial,2024-10-24,17:22:00.000000000,Thriller,Michael Jackson
Rádio Comercial,2024-10-24,17:22:00.000000000,Thriller,Michael Jackson
Rádio Comercial,2024-10-24,17:17:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-10-24,17:13:00.000000000,Blank Space (Taylor's Version),Taylor Swift
Rádio Comercial,2024-10-24,17:10:00.000000000,Heaven,Cian Ducrot
Rádio Comercial,2024-10-24,16:54:00.000000000,The Emptiness Machine,Linkin Park
Rádio Comercial,2024-10-24,16:43:00.000000000,Because of You,Kelly Clarkson
Rádio Comercial,2024-10-24,16:32:00.000000000,Dia de Folga,Ana Moura
Rádio Comercial,2024-10-24,16:27:00.000000000,A Million Dreams,Pink
Rádio Comercial,2024-10-24,16:25:00.000000000,Slow It Down,Benson Boone
Rádio Comercial,2024-10-24,16:21:00.000000000,Higher Power,Coldplay
Rádio Comercial,2024-10-24,16:16:00.000000000,Saudade,"Miguel Araújo, Os Quatro e Meia"
Rádio Comercial,2024-10-24,16:13:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-10-24,16:10:00.000000000,Another Perfect Day,American Hi-Fi
Rádio Comercial,2024-10-24,16:07:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-10-24,16:03:00.000000000,Unstoppable,Sia
Rádio Comercial,2024-10-24,15:59:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-10-24,15:52:00.000000000,Chakras,"Ivandro, Julinho Ksd"
Rádio Comercial,2024-10-24,15:48:00.000000000,Impossible,James Arthur
Rádio Comercial,2024-10-24,15:37:00.000000000,feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-10-24,15:26:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-10-24,15:23:00.000000000,Story of My Life,One Direction
Rádio Comercial,2024-10-24,15:19:00.000000000,Cold Heart [Pnau remix],"Elton John, Dua Lipa"
Rádio Comercial,2024-10-24,15:16:00.000000000,Força (Uma Página de História),Da Weasel
Rádio Comercial,2024-10-24,15:13:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-10-24,15:09:00.000000000,Rockstar,Nickelback
Rádio Comercial,2024-10-24,15:06:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-10-24,15:03:00.000000000,Hall of Fame,"The Script , will.i.am"
Rádio Comercial,2024-10-24,15:00:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-10-24,14:52:00.000000000,Para os Braços da Minha Mãe,"Pedro Abrunhosa, Camané"
Rádio Comercial,2024-10-24,14:49:00.000000000,Dancing In the Flames,The Weeknd
Rádio Comercial,2024-10-24,14:38:00.000000000,Shallow,"Lady Gaga, Bradley Cooper"
Rádio Comercial,2024-10-24,14:26:00.000000000,Até Ao Fim,Maninho
Rádio Comercial,2024-10-24,14:23:00.000000000,Celestial,Ed Sheeran
Rádio Comercial,2024-10-24,14:20:00.000000000,How Deep Is Your Love,"Calvin Harris, Disciples"
Rádio Comercial,2024-10-24,14:16:00.000000000,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-10-24,14:14:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-10-24,14:09:00.000000000,The Zephyr Song,Red Hot Chili Peppers
Rádio Comercial,2024-10-24,14:06:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-10-24,14:03:00.000000000,Contra Probabilidades,"Bispo, Julinho Ksd"
Rádio Comercial,2024-10-24,14:00:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-10-24,13:53:00.000000000,Agarra em Mim,"Ana Moura, Pedro Mafama"
Rádio Comercial,2024-10-24,13:49:00.000000000,Jar of Hearts,Christina Perri
Rádio Comercial,2024-10-24,13:38:00.000000000,Close To You,Gracie Abrams
Rádio Comercial,2024-10-24,13:27:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-10-24,13:24:00.000000000,Just the Way You Are,Bruno Mars
Rádio Comercial,2024-10-24,13:20:00.000000000,Easy on Me,Adele
Rádio Comercial,2024-10-24,13:17:00.000000000,O Tempo Vai Esperar,Os Quatro e Meia
Rádio Comercial,2024-10-24,13:13:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-10-24,13:10:00.000000000,Uprising,Muse
Rádio Comercial,2024-10-24,13:06:00.000000000,All My Love,Coldplay
Rádio Comercial,2024-10-24,13:03:00.000000000,Blinding Lights,The Weeknd
Rádio Comercial,2024-10-24,13:00:00.000000000,Austin,Dasha
Rádio Comercial,2024-10-24,12:51:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-10-24,12:40:00.000000000,Say You Won't Let Go,James Arthur
Rádio Comercial,2024-10-24,12:27:00.000000000,Lose Yourself,Eminem
Rádio Comercial,2024-10-24,12:25:00.000000000,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-10-24,12:21:00.000000000,Creepin',"Metro Boomin, The Weeknd, 21 Savage"
Rádio Comercial,2024-10-24,12:19:00.000000000,Are You with Me,Lost Frequencies
Rádio Comercial,2024-10-24,12:16:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-10-24,12:12:00.000000000,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-10-24,12:08:00.000000000,Fallin',Alicia Keys
Rádio Comercial,2024-10-24,12:05:00.000000000,What Do You Believe In,Rag'n'Bone Man
Rádio Comercial,2024-10-24,12:02:00.000000000,Lua,Ivandro
Rádio Comercial,2024-10-24,11:59:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-10-24,11:52:00.000000000,Benção,"Mizzy Miles, Bispo, Van Zee"
Rádio Comercial,2024-10-24,11:49:00.000000000,Photograph,Ed Sheeran
Rádio Comercial,2024-10-24,11:37:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-10-24,11:26:00.000000000,In My Place,Coldplay
Rádio Comercial,2024-10-24,11:23:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-10-24,11:20:00.000000000,Feel This Moment,Pitbull
Rádio Comercial,2024-10-24,11:17:00.000000000,Arcade [remix],"Duncan Laurence, Fletcher"
